"FPR","TPR"
0.167298163800641,0.775158658204896
0.166278053045759,0.775158658204896
0.162489070241912,0.767905711695376
0.160448848732148,0.766092475067996
0.159865928300787,0.765639165911151
0.158700087438065,0.761559383499547
0.158408627222384,0.761559383499547
0.154036723987176,0.753399818676337
0.150393471291169,0.747506799637353
0.149956280967648,0.747506799637353
0.149956280967648,0.747053490480508
0.148936170212766,0.743427017225748
0.148790440104926,0.741160471441523
0.148644709997085,0.740253853127833
0.14587583794812,0.735267452402539
0.145147187408919,0.735267452402539
0.138006412124745,0.719401631912965
0.136549111046342,0.71713508612874
0.135091809967939,0.71441523118767
0.133634508889537,0.711242067089755
0.133197318566016,0.71078875793291
0.132177207811134,0.709428830462375
0.130574176624891,0.707615593834996
0.13013698630137,0.707615593834996
0.13013698630137,0.70716228467815
0.129554065870009,0.706708975521306
0.127659574468085,0.704442429737081
0.127513844360245,0.703989120580236
0.126348003497523,0.698096101541251
0.124453512095599,0.695376246600181
0.123724861556398,0.693109700815956
0.123287671232877,0.692656391659112
0.122704750801516,0.692203082502267
0.121684640046634,0.689936536718042
0.120955989507432,0.689936536718042
0.120373069076071,0.688123300090662
0.118478577674147,0.683590208522212
0.117895657242786,0.677697189483228
0.117458466919266,0.674977334542158
0.115272515301661,0.673617407071623
0.11454386476246,0.671804170444243
0.114106674438939,0.671350861287398
0.113086563684057,0.669537624660018
0.112357913144856,0.665004533091568
0.111629262605654,0.663644605621034
0.111192072282133,0.662284678150499
0.110900612066453,0.662284678150499
0.110026231419411,0.660471441523119
0.10915185077237,0.657298277425204
0.108131740017488,0.652765185856754
0.107111629262606,0.652311876699909
0.106237248615564,0.648232094288305
0.105654328184203,0.64596554850408
0.0963276012824249,0.625566636446056
0.0961818711745847,0.625566636446056
0.0939959195569805,0.611967361740707
0.0934129991256194,0.611060743427017
0.0928300786942582,0.610607434270172
0.0872923345963276,0.593834995466908
0.0868551442728067,0.592928377153218
0.0867094141649665,0.592021758839529
0.0862722238414456,0.591568449682684
0.080734479743515,0.562103354487761
0.0805887496356748,0.561650045330916
0.0763625765083066,0.553490480507706
0.0759253861847857,0.553490480507706
0.0747595453220635,0.549864007252946
0.0747595453220635,0.549410698096102
0.0686388807927718,0.529011786038078
0.0667443893908481,0.524025385312783
0.0663071990673273,0.523118766999093
0.0603322646458758,0.493200362647325
0.059895074322355,0.493200362647325
0.0591664237831536,0.491387126019946
0.0435733022442436,0.398005439709882
0.0429903818128825,0.396192203082502
0.0424074613815214,0.395285584768812
0.0421160011658409,0.395285584768812
0.0386184785776742,0.376246600181324
0.0375983678227921,0.376246600181324
0.0371611774992714,0.373980054397099
0.037015447391431,0.373526745240254
0.037015447391431,0.372620126926564
0.0316234334013407,0.344061650045331
0.0294374817837365,0.339981867633726
0.0287088312445352,0.337715321849501
0.0279801807053337,0.337715321849501
0.0278344505974935,0.334542157751587
0.02608568930341,0.329102447869447
0.0257942290877295,0.327742520398912
0.0250655785485281,0.327289211242067
0.0195278344505975,0.305530371713509
0.0189449140192364,0.303717135086129
0.0186534538035558,0.303717135086129
0.0186534538035558,0.302810516772439
0.0185077236957155,0.302810516772439
0.0179248032643544,0.302357207615594
0.0177790731565142,0.302357207615594
0.0174876129408336,0.301903898458749
0.0173418828329933,0.301450589301904
0.00393471291168757,0.191296464188577
0.00378898280384732,0.186310063463282
0.00364325269600696,0.185856754306437
0.00349752258816671,0.182230281051677
0.00276887204896537,0.177697189483228
0.00262314194112501,0.177697189483228
0.00262314194112501,0.177243880326383
0.00247741183328476,0.177243880326383
0.00218595161760415,0.176337262012693
0.00204022150976391,0.174070716228468
0.00189449140192366,0.171350861287398
0.0011658408627222,0.135539437896646
0.0011658408627222,0.120580235720762
0.00102011075488195,0.0870353581142339
0.000874380647041706,0.00770625566636446
0,0
